size,time,k
810.0,0.01349627555000552,810.0
811.0,0.013515437349997227,811.0
812.0,0.013798676750002414,812.0
813.0,0.013576999299993986,813.0
814.0,0.013578265649994137,814.0
815.0,0.013582660049996776,815.0
816.0,0.013681164550007452,816.0
817.0,0.013528315200005636,817.0
818.0,0.013620667850000245,818.0
819.0,0.013627703500014831,819.0
820.0,0.01351329619999433,820.0
821.0,0.013862326250000478,821.0
822.0,0.013674596999999266,822.0
823.0,0.013718416450001315,823.0
824.0,0.01360916045000522,824.0
825.0,0.013682093600004918,825.0
826.0,0.013892466149991378,826.0
827.0,0.013781177450005089,827.0
828.0,0.014310029400007807,828.0
829.0,0.01399174865000532,829.0
830.0,0.014029772949993458,830.0
831.0,0.014092791150005723,831.0
832.0,0.013817027949994554,832.0
833.0,0.01396939689998362,833.0
834.0,0.014065831500010973,834.0
835.0,0.01424485929999264,835.0
836.0,0.013868940099996507,836.0
837.0,0.014069895050010928,837.0
838.0,0.013909494900008212,838.0
839.0,0.014232685649994891,839.0
840.0,0.014005514749987924,840.0
841.0,0.014056412850004562,841.0
842.0,0.0141969075499901,842.0
843.0,0.014240220149986271,843.0
844.0,0.014359529350008416,844.0
845.0,0.014428762400007145,845.0
846.0,0.014124187550009992,846.0
847.0,0.014567935349987238,847.0
848.0,0.014268497199986995,848.0
849.0,0.01476140590000341,849.0
850.0,0.014253912849994776,850.0
851.0,0.01463839855000515,851.0
852.0,0.014142205249981998,852.0
853.0,0.01429210095000144,853.0
854.0,0.014269574900004045,854.0
855.0,0.01453851554999801,855.0
856.0,0.014570099799993842,856.0
857.0,0.01449982325000292,857.0
858.0,0.015801163950004592,858.0
859.0,0.014327713449984004,859.0
860.0,0.01420319204999032,860.0
861.0,0.014604888500002744,861.0
862.0,0.014210965600000236,862.0
863.0,0.01441935584998646,863.0
864.0,0.014470581549994676,864.0
865.0,0.014555105700014791,865.0
866.0,0.01439521090001108,866.0
867.0,0.014448521200006326,867.0
868.0,0.01466015440000774,868.0
869.0,0.014488009249998868,869.0
870.0,0.014438759500012565,870.0
871.0,0.014707385849987986,871.0
872.0,0.014581497200015291,872.0
873.0,0.01462281429999166,873.0
874.0,0.01473909779999758,874.0
875.0,0.01474876239999503,875.0
876.0,0.014711449499986883,876.0
877.0,0.014605663599991204,877.0
878.0,0.014835672250001153,878.0
879.0,0.014550624600019546,879.0
880.0,0.01468512844999168,880.0
881.0,0.014718861749997814,881.0
882.0,0.014760744299996987,882.0
883.0,0.014626511300002676,883.0
884.0,0.015075465899985829,884.0
885.0,0.014798494050000954,885.0
886.0,0.01511967455001013,886.0
887.0,0.014818130500020742,887.0
888.0,0.015203532949999498,888.0
889.0,0.014987366199989083,889.0
890.0,0.014789613950006242,890.0
891.0,0.015110146949996305,891.0
892.0,0.014947088999997504,892.0
893.0,0.014903385349998643,893.0
894.0,0.015248559299993757,894.0
895.0,0.014993156200011981,895.0
896.0,0.015250754849989789,896.0
897.0,0.015090472149995548,897.0
898.0,0.015181609500018567,898.0
899.0,0.015498644899980717,899.0
900.0,0.015240208049999638,900.0
901.0,0.015485463300001357,901.0
902.0,0.016047709099984785,902.0
903.0,0.01513699639999686,903.0
904.0,0.015541648299995358,904.0
905.0,0.016906651299996155,905.0
906.0,0.015257414350003273,906.0
907.0,0.015557409400003053,907.0
908.0,0.015429602949984656,908.0
909.0,0.015263824949988703,909.0
910.0,0.015382114049998563,910.0
911.0,0.015496985350000613,911.0
912.0,0.015247959399994215,912.0
913.0,0.01545307155001865,913.0
914.0,0.017210453050006437,914.0
915.0,0.016820833950009727,915.0
916.0,0.017665368949997172,916.0
917.0,0.017005690699988918,917.0
918.0,0.01710411019998901,918.0
919.0,0.0176689336499976,919.0
920.0,0.017285781450004832,920.0
921.0,0.018637710550001428,921.0
922.0,0.016836571299995738,922.0
923.0,0.01682161684998391,923.0
924.0,0.01727627239999947,924.0
925.0,0.0167094400499991,925.0
926.0,0.0184063718500056,926.0
927.0,0.017429720200016163,927.0
928.0,0.01558328445000825,928.0
929.0,0.015596647149982346,929.0
930.0,0.01583393400001114,930.0
931.0,0.01592777025000487,931.0
932.0,0.01544729400000051,932.0
933.0,0.015594670150017009,933.0
934.0,0.01647289094998996,934.0
935.0,0.01573820319999868,935.0
936.0,0.015800139499992837,936.0
937.0,0.01580387195001549,937.0
938.0,0.016478355449999073,938.0
939.0,0.015813121249993855,939.0
940.0,0.015879698999992798,940.0
941.0,0.016702677500006757,941.0
942.0,0.016019511699983013,942.0
943.0,0.017639750900002582,943.0
944.0,0.015907452200008266,944.0
945.0,0.015937810900004477,945.0
946.0,0.01597845479998341,946.0
947.0,0.016137387599997055,947.0
948.0,0.01596178830000099,948.0
949.0,0.017665879550008867,949.0
950.0,0.017608162150008867,950.0
951.0,0.01661231250000128,951.0
952.0,0.01748835465000411,952.0
953.0,0.018050768750003953,953.0
954.0,0.017528240499996173,954.0
955.0,0.019182737849996558,955.0
956.0,0.01864064044998486,956.0
957.0,0.017746269650001523,957.0
958.0,0.01890693474999807,958.0
959.0,0.01734248264999678,959.0
960.0,0.01740434104999622,960.0
961.0,0.016649917699987783,961.0
962.0,0.0170134169999983,962.0
963.0,0.016454767150003137,963.0
964.0,0.016480920399999377,964.0
965.0,0.016551023099987107,965.0
966.0,0.01751436745000774,966.0
967.0,0.01720634235000489,967.0
968.0,0.018035945800011177,968.0
969.0,0.016925736700000017,969.0
970.0,0.01760179994998907,970.0
971.0,0.01670668565000142,971.0
972.0,0.016738322300011533,972.0
973.0,0.01642473729998528,973.0
974.0,0.016628141499995763,974.0
975.0,0.016608565950014052,975.0
976.0,0.016579700649981533,976.0
977.0,0.01672852925000825,977.0
978.0,0.01666345065000314,978.0
979.0,0.016527835600004436,979.0
980.0,0.01688728464998803,980.0
981.0,0.016816079199998057,981.0
982.0,0.016782623949984553,982.0
983.0,0.01657460975000049,983.0
984.0,0.017003200699991793,984.0
985.0,0.016806053050004266,985.0
986.0,0.016930314699993686,986.0
987.0,0.017012253250004505,987.0
988.0,0.016779071650012155,988.0
989.0,0.01718354054999054,989.0
990.0,0.018385702199998376,990.0
991.0,0.01725455249998049,991.0
992.0,0.01712179319999905,992.0
993.0,0.017189320200009205,993.0
994.0,0.017083545800005595,994.0
995.0,0.017107154249993074,995.0
996.0,0.017201428800012762,996.0
997.0,0.017020940900010828,997.0
998.0,0.0170460477000006,998.0
999.0,0.01702716955001051,999.0
1000.0,0.01721347580000838,1000.0
