x,y
49.941242,-45.813786
-50.60318,35.35048
-17.495117,-33.0117
45.326115,5.184847
-37.553055,43.47379
35.551296,6.0407734
-16.990639,13.41458
28.678303,91.86384
-94.58059,23.323238
43.238556,7.9675713
-35.344097,25.628492
5.7262325,-7.651349
2.2275605,-15.707115
-39.756134,-76.34675
9.982092,60.07282
-21.079218,-27.07904
36.985767,16.939972
-31.573166,-67.129486
43.99617,37.70318
-52.853436,-86.880905
33.38013,2.4433722
48.621864,11.054186
-33.798607,42.172096
14.322153,-39.77438
43.587883,-41.214798
-58.3915,62.428528
12.685488,7.347646
41.06913,9.397381
17.284899,-19.259647
66.35469,-23.95697
30.452953,34.591923
82.05978,-0.9909849
3.0038583,-30.954525
-48.874886,-12.628554
45.417427,-60.574207
-85.74238,-5.7794375
-65.40396,24.681078
23.465597,2.9276536
-7.622384,-22.409775
58.174065,9.085401
-1.0231414,101.42058
8.704605,100.6172
15.16154,-40.211174
-56.355694,-11.905723
-58.639095,36.92331
-26.440716,28.194347
37.274456,-91.33199
-33.431206,-46.96369
3.524768,-41.29638
-54.176388,39.91202
-6.460783,11.262823
32.514603,21.86837
31.9363,-6.6255283
-15.474379,15.892263
-44.219418,14.484533
-38.168377,-70.14363
-72.61636,36.431858
11.057343,56.99578
-35.547314,-10.608229
12.681258,69.18822
7.198954,35.81475
-62.173996,-70.8049
-19.575499,-86.09551
-94.51913,-50.92244
1.2295693,-11.036196
41.396645,47.417084
-55.9115,-53.110046
-51.54952,-84.3846
7.5049553,-0.44220376
14.693555,-26.09699
-71.44401,26.426962
25.696115,-76.54658
-12.942057,-80.693985
33.651382,-37.35842
-6.5795455,16.444492
76.35931,-25.254156
19.415054,66.393196
14.398949,-9.475412
64.85611,9.76043
-55.619736,58.035637
-89.556175,-6.0570145
-41.88914,0.5871362
-3.9725127,101.34844
25.166262,-4.9569573
-21.346338,37.43004
19.547222,-9.026071
67.52067,-19.357332
-37.6693,58.60573
-68.80051,-29.175978
74.8399,-17.874367
49.686478,13.852751
-27.548214,48.780544
34.913944,33.640366
-46.89925,-43.78106
4.0293136,7.035892
71.49684,-43.438576
-41.91358,-70.09574
31.955236,-26.769083
-16.140985,-18.052786
-12.159263,9.384331
100.046585,11.420348
-88.60529,18.273525
-70.79235,4.195835
-8.162976,81.96691
77.62709,7.5640917
-10.046714,-17.615269
-63.450428,-4.2872744
51.37284,-12.332903
-36.593918,-36.71733
51.4246,17.703373
58.732685,50.916943
-91.65653,-37.00171
-98.08786,-24.356106
87.23637,26.359947
-2.8594115,-55.746544
63.62477,-54.324318
29.202059,33.322212
19.781794,10.291801
-53.77871,-67.11265
-5.2950215,-44.421883
-24.409977,22.10686
55.37016,51.894855
88.808815,-38.4502
-8.099021,-8.922602
36.953136,-98.879265
-45.26906,61.220406
-51.45695,77.16807
28.687542,88.29961
59.909912,47.117374
-22.073912,42.832794
-71.17636,6.876749
16.347864,46.11963
-27.793962,-12.63167
79.810585,38.67286
68.65793,-17.209208
-58.023678,24.10217
0.60872066,-100.37584
81.44109,-50.994286
-26.40857,31.75083
38.69242,-78.00859
22.694895,-26.675953
21.033943,-74.725
85.378845,23.885792
36.86172,-70.02799
-22.24213,11.489064
2.9926486,79.43289
20.948418,58.564434
-30.076473,-28.638401
20.540041,18.2577
25.788765,40.98573
-85.54712,-51.67284
-97.903175,-23.978395
21.665743,79.09415
3.1040564,94.37225
-33.28512,-13.827629
28.180489,72.88969
-18.30795,-15.5202
59.114246,-35.1276
82.868965,-41.939674
-77.13101,-33.367905
81.22129,-19.272469
87.57911,37.667145
29.86032,-87.191696
-10.785948,88.706924
-17.395245,-82.960884
15.049256,98.2896
-84.540886,-26.381964
3.8515313,-57.909122
34.771164,48.56504
-86.736664,3.2647066
8.69915,18.427345
-57.241188,-23.873306
-54.827126,-8.655738
-25.257662,44.558384
26.6704,47.366386
-10.454887,-11.9744625
-95.00941,15.174896
-50.5755,4.905497
28.383501,-96.706345
-13.31581,-40.266785
-47.987286,-51.86437
-36.458065,-36.97276
80.33043,-27.00989
2.4688463,-77.848625
-22.024368,-11.482817
92.34637,15.738525
-69.85493,-37.63488
58.092506,10.536714
-47.311607,16.766249
25.437122,36.456985
-16.714373,15.662216
7.867613,-50.859787
5.3158274,-84.71172
17.115704,-61.292995
-9.221199,22.271008
-48.494278,-23.284521
-76.08542,33.281475
-26.528183,-25.804493
-10.086514,10.493715
63.088097,-32.71787
34.99349,82.73564
-43.547123,55.020374
-21.2589,-10.87393
-75.56826,-27.508595
27.15602,81.4336
-44.873062,26.095188
90.443436,-27.318987
1.2549129,-66.30515
-71.5867,1.2145631
60.130165,-49.763927
-18.305605,-26.933865
8.9224,-18.262053
23.746157,66.36735
45.357616,-63.877476
-81.7071,52.27746
-90.77525,36.323124
47.71371,19.90737
56.30135,-24.107481
-39.760967,70.15651
-15.500829,-77.222664
-38.110817,-71.063225
48.163322,-46.17164
-67.18369,22.82201
-11.123513,22.025711
-25.5425,4.7623067
-13.765201,6.3879013
-59.32678,48.0305
-37.759754,28.844404
17.611536,31.664745
12.678389,-5.540954
-95.28615,0.062075354
0.0747152,-100.74058
-37.702377,-27.81276
-31.005308,65.26969
-51.77812,39.401554
-100.82031,21.314964
-2.6338143,29.22531
9.401308,-11.580791
-74.43236,-55.1435
18.915052,72.14196
11.585824,3.5107486
-25.922832,-65.385796
-55.170567,81.45588
-13.796135,9.670991
77.57687,69.16763
-33.969757,-30.151476
10.330418,82.75621
-45.0689,-35.418568
34.884754,62.721916
92.108406,4.5078034
-4.3264065,7.417783
81.94296,0.85766226
-29.325703,-73.181694
-13.884258,-37.15555
-13.4105215,-30.898222
30.480082,90.10059
70.09074,-38.55535
42.034,-86.766045
-48.57051,-85.33753
-82.02232,-45.573734
-6.5456777,-99.57099
10.944917,81.637535
-24.975613,-103.18161
-27.103834,-46.72596
38.296185,-6.9023976
81.200424,-48.291912
-16.350172,45.54311
61.36374,31.030813
78.91939,42.141518
-42.75138,-1.9552065
24.455193,-17.525564
-30.628887,-77.6102
15.333577,-56.994186
10.484159,-8.103341
3.7579734,-5.8322616
66.84087,15.19932
9.071081,19.482388
-52.309143,60.706577
-13.221759,-15.231124
67.72872,-36.947807
18.15814,32.92423
-42.315025,3.66512
32.826588,-57.010868
10.606407,42.246574
-65.20478,46.843254
-37.593956,58.59145
-16.866474,61.987114
-88.56096,-47.055466
-9.483709,12.507594
-48.84842,16.759888
12.200447,84.28401
-42.01316,11.097066
47.61482,-4.496854
18.563137,86.19312
-45.022858,-68.68215
-28.63115,-100.45349
-92.799385,-4.981497
-46.16327,-89.50559
10.697063,-4.015221
-37.644173,4.4175444
-4.6656227,-78.61854
-28.163048,8.458442
-3.6782055,6.718525
-14.432759,10.079576
35.728657,-93.020615
-40.44776,34.506367
-62.87722,23.747911
40.254345,-60.64113
53.282986,31.729734
9.689964,78.4029
29.220491,31.038296
91.391525,-6.20832
67.48596,50.597275
-84.22692,-10.257889
41.176395,-78.351845
22.792234,-51.825924
30.15511,-34.44174
96.647026,-3.6108897
3.7866578,-12.4313345
-72.95587,25.823994
20.164913,-47.650608
-90.30801,-21.01925
3.881663,0.62095606
87.17656,-42.253506
12.018785,-90.49239
-26.948433,-18.545015
10.966368,-83.55086
30.652687,-67.87541
-66.735176,-32.806686
-49.992325,25.2044
-13.056316,-31.296484
28.910196,-61.725483
86.818405,0.8469828
86.297386,21.894688
34.60015,-61.031406
25.40024,34.219685
-97.29432,21.82937
-59.952206,56.962593
-30.022076,-40.47094
-90.328026,-44.087723
3.2271729,94.47544
5.098073,-6.3215
58.453804,-13.146913
12.709825,-41.361023
-17.363142,-56.93801
-49.427647,-29.534851
-28.72365,62.008144
54.902767,65.64264
13.45217,-31.372095
-16.857399,-43.861774
-31.522854,-6.453881
38.69261,-51.054558
50.35879,-6.857303
47.84401,1.5844004
19.935091,-7.2323093
-8.531869,-44.43725
-9.336332,40.92745
-41.217846,87.78252
12.139927,35.2658
-77.97052,35.35575
94.02253,2.3108866
91.286995,40.550423
6.44849,3.2276301
13.137789,47.33985
55.792053,-31.734652
-25.953924,-83.21244
29.695904,56.54336
44.701046,59.019608
-31.354866,-9.726563
79.772026,-45.13726
40.46131,-9.119897
-83.027756,-2.3209534
-37.234715,73.12054
-25.18085,9.861306
52.79221,-33.912865
42.917038,-69.174904
-95.828224,-22.236012
42.34433,-44.17799
-16.453274,92.42889
75.81359,45.512024
-31.142967,-27.250795
93.47744,10.841961
44.30416,59.147823
11.575712,-92.15433
98.35223,-7.066525
54.27998,40.783848
-31.733826,4.0218406
72.28399,-21.856808
-30.303381,-81.55787
61.65141,-5.711151
-21.361345,-82.52394
22.823538,-9.897861
42.663143,-67.18557
15.548371,72.94102
9.803063,51.242367
58.082855,10.659777
-66.455605,48.925373
10.979102,70.39676
-45.993874,-39.07919
-21.00897,-33.618267
7.8872337,-64.22959
36.341637,-11.036664
68.410545,-11.210638
6.990767,59.869003
106.297264,1.7877991
37.44187,46.299225
-70.00573,-42.44331
60.318672,8.99881
35.824177,21.401691
94.59746,36.403515
3.2206888,-63.60085
34.277264,-90.63917
-33.476852,10.675547
-11.230529,11.738478
21.78048,3.8326426
-51.09482,43.313683
-52.04495,-30.381937
-29.521643,85.114006
41.90001,28.239365
12.491837,8.509316
-49.083397,13.506056
-5.9419737,-33.594498
-49.00605,70.84767
9.943892,28.321663
23.07092,10.111484
16.377691,-98.86776
-14.751781,-72.26245
-27.066683,45.46586
-90.64747,36.683655
-85.31911,-19.001762
-49.299232,-28.35944
-18.861717,10.97703
-63.463768,-4.9492354
-57.013325,65.61789
-3.7143245,-39.233852
-3.8862517,57.450687
-15.932656,-35.26186
-34.11814,-33.26328
40.931293,-64.2525
-96.08383,32.785873
44.10778,16.280289
-2.0902812,-88.98988
100.14625,-12.251984
-8.949531,37.393337
-5.3500085,-51.80132
29.749767,-46.42466
-27.42308,-77.49576
-86.66335,-45.98413
49.56456,-79.60643
38.29082,-11.083971
-37.12238,-44.544914
59.368156,-4.2331023
43.220787,-33.1949
5.846533,10.023327
69.19132,29.493973
48.217346,79.69809
-13.995359,100.10457
7.3133893,80.45399
-80.728485,25.20694
-11.46737,7.0372787
-29.414675,-22.03921
46.46954,-4.6227317
-78.295166,-22.76975
-38.45575,-75.9475
-8.592948,-31.031544
-16.124388,11.1171875
-31.796482,3.0550716
3.2408683,10.925512
-11.5632715,22.97825
76.978065,-38.098724
9.445637,-4.2211246
-82.555885,2.9639287
-14.532972,-56.473034
-1.5921892,-69.21722
87.13546,41.757862
-21.576904,-62.35588
56.25865,-4.5881944
-15.511348,2.6152418
16.687687,73.67755
38.232456,-79.818596
48.04153,69.195915
6.218783,-44.806988
51.74875,-34.382904
22.429075,-16.625002
42.35808,-67.36054
-56.833496,59.30647
75.94903,-16.95477
-41.41322,79.00523
36.260452,-63.74181
57.66645,-81.963585
-82.3277,2.4808872
14.704985,22.766039
-13.276387,97.09687
-48.523533,53.970085
7.758075,-2.6966188
-2.639008,10.769235
-93.98168,-37.973656
-22.797756,22.21507
-25.305515,-48.278275
-15.822193,-49.602097
-70.64344,-5.503454
84.37532,44.719044
51.479378,-20.232084
-61.269226,-59.710537
-26.507954,-5.7773323
-19.233175,30.95966
-43.558018,-9.559155
60.856884,79.47008
-16.922903,-91.74868
19.385586,-67.347145
36.03897,2.1639771
14.15004,-11.844785
-70.18973,0.24963705
98.75677,17.43111
13.483015,-31.847229
85.25845,35.790028
-63.605762,67.264496
-68.70691,58.347904
14.623709,98.8675
-12.186313,68.12165
-7.444918,-73.80482
2.8211381,-1.4333947
-15.699087,55.52733
29.236284,-26.974457
-50.3869,-67.34532
15.353676,-52.88494
-21.600445,77.67003
-20.378765,86.11182
41.675545,-9.025766
-60.01004,4.7265224
37.314598,-47.55861
-50.505608,12.724954
41.34171,-76.30065
-3.3123062,70.55561
57.08304,-10.822158
-73.061195,-45.217197
10.999763,-46.06659
6.1289864,-72.14649
36.859615,34.934814
-62.79859,-34.585373
36.467346,13.338785
30.41749,-18.7527
-26.591152,-18.054361
69.07282,16.122375
-33.403126,37.078342
19.884512,-12.389388
1.2137735,-94.55022
60.616684,-71.44272
-101.409035,17.909517
-55.655403,38.13548
-1.3541442,11.377379
81.95375,0.7117486
75.40867,46.8501
9.800285,-85.65233
-20.232567,-20.172369
-74.107506,45.5601
53.56221,-9.549541
-4.7562923,84.80558
-19.386482,36.13778
-40.956154,2.065227
63.788555,-14.728056
-32.599873,-6.3564463
-28.455177,89.55033
-12.361363,-83.803535
16.647566,95.43985
-80.00268,-35.180244
27.648628,-69.64609
-64.7753,71.55707
48.170628,-71.89303
-12.475561,-17.284302
9.655537,-86.737946
-41.117577,-20.415579
-69.81121,33.776115
-15.13903,-24.563353
6.2694097,-45.29596
-33.568066,-41.057617
6.7680726,-5.3054686
68.06955,56.116016
-45.670982,26.048437
60.623676,78.8612
-2.6249113,69.28457
5.461753,33.21448
-4.060556,-77.30414
76.671974,71.6204
-31.352667,-66.87133
-18.342949,-99.48063
3.6862311,-20.916012
33.004955,-21.71636
72.72218,-28.120993
12.537715,49.15702
-60.896545,-0.016684232
46.135506,12.061945
-2.7082167,-18.355556
-48.636906,-59.462975
32.966717,42.533527
-10.776648,6.6804395
63.568165,-5.2885795
-26.742838,-63.174763
-16.880457,40.7083
86.54985,13.165403
-41.856457,34.943565
-10.201891,-14.822157
75.33791,46.63807
-22.782017,64.70025
59.139725,-10.101429
-44.573757,-74.92632
-78.69912,-60.14901
66.63166,31.638735
16.21578,-71.6788
-21.908749,58.65166
73.184746,76.83027
-92.72796,-18.164675
-56.207985,-66.52782
11.546104,1.6168023
28.812197,28.907087
67.8948,3.3889842
25.940395,65.6896
-1.3753626,-50.957623
-38.825027,-2.7111201
69.133736,29.270935
-32.223034,93.85681
54.563667,65.543526
-12.679215,-51.499943
-10.383845,-73.30809
-7.5224104,-40.76711
22.765697,-53.638546
99.56028,36.094536
-34.13063,-52.27351
19.72534,-28.45202
-47.61936,34.25286
-70.218575,-56.108505
-70.75959,43.99576
-40.516117,-72.1893
-51.260952,-51.640392
-67.68578,-4.8850303
-53.11448,-29.310736
-24.691412,-45.893433
-3.667483,85.27446
-14.496025,51.43545
23.812025,-3.5955288
11.984968,-39.00965
-81.44764,-4.7864294
-8.33865,-103.168274
89.69532,5.5988245
-91.69429,27.684093
53.450954,-27.817106
3.8468907,34.689465
-67.846436,-37.713417
88.827805,33.18474
17.881252,65.606186
52.091385,-28.972195
-22.179258,-18.052692
-9.007427,80.28923
77.94066,-23.554596
-77.173065,15.558387
41.782536,43.552868
-58.453846,-41.674313
-55.479385,-37.61604
0.9541947,-67.32777
23.44643,-12.727806
-42.29088,86.22187
-88.00542,-1.5626229
-97.25141,-0.5849102
-25.29338,10.091608
-11.807223,31.141626
86.12578,10.2211275
96.60477,-8.074884
-69.85727,-42.55986
-0.6992457,-25.445366
73.943535,57.44968
67.59399,-34.447147
44.993282,-78.83034
82.44269,22.633675
33.14447,29.708748
-9.174461,79.6849
-20.166048,-66.168465
-32.931778,-10.891027
-15.714475,11.689964
-79.875885,24.331871
-75.95055,30.148859
-14.868996,31.9384
-6.524121,-41.911144
13.5447035,-0.6894774
-50.92491,48.963108
-50.330666,-39.567585
20.492966,86.08014
68.09926,73.71246
12.438589,8.11031
-15.725014,-105.04567
-35.542484,-4.15847
-82.48966,-46.40502
15.674974,86.09393
46.574615,-18.769253
69.48322,73.794655
47.727734,-4.449647
37.97415,51.702362
-53.280323,-59.86238
-39.46494,-62.65014
-71.765656,64.36954
-53.56603,14.197412
-36.080147,60.85614
48.678062,76.12804
-16.39878,-29.230059
22.256872,69.64814
-76.79532,0.16158448
-26.144917,-74.53604
10.8897295,-11.555389
27.235567,12.641745
35.751926,-16.99435
-23.03356,-17.07389
16.460178,-32.227966
-18.58374,-13.330322
73.26279,71.18764
86.98316,33.78984
-25.06303,44.267384
38.727966,-80.09516
-72.047165,-27.299915
37.508064,45.671204
87.465965,45.731636
26.821854,6.3340397
7.991033,-3.7172825
-95.557976,30.070232
-67.37306,40.713924
-23.88419,-1.6149491
-15.516771,-18.24449
-7.5059695,52.180023
7.504057,19.13085
-18.474232,12.949023
71.44747,-0.91892844
33.900646,-52.535717
-46.564358,-38.993553
-33.46419,-40.750687
62.014687,-45.51424
-8.456765,19.678188
30.340937,74.69191
-2.8619153,44.511852
-28.147915,31.545599
5.356177,-1.7660469
37.498184,32.69796
-26.06219,91.60418
30.463001,34.907486
-1.5108382,-81.69147
-1.817676,51.09747
51.548378,57.955677
31.95779,-71.18161
32.196465,-21.653748
47.79969,52.960705
10.812259,100.64301
16.393793,-71.418434
70.40805,27.424908
-23.735704,41.355583
-24.44121,-63.060307
20.198267,-102.97107
77.95282,-20.300407
21.682592,-14.150984
-28.540007,-42.667244
70.203705,17.31564
48.591606,-80.56987
-9.206103,-73.62037
-22.405306,41.86782
-10.804434,23.17521
26.058794,69.408966
51.340733,-56.45249
-33.53122,-57.054924
-43.856964,43.956043
27.415775,-75.44559
-91.88091,42.663437
-52.047752,-15.708688
-43.617992,-74.226776
-64.309685,-35.852924
-30.693544,-87.99179
15.631325,67.5322
-31.386896,-30.532228
78.34564,21.786524
35.535637,-49.16806
9.600059,69.427376
-12.553371,91.292725
67.193634,27.946346
-7.9591365,38.727882
-17.257725,-60.093597
20.581724,-17.846495
-83.847496,-3.6520457
-3.868096,-57.58009
100.79471,-1.4058844
-62.510464,59.539234
-39.216133,-85.366554
73.49743,-13.441578
33.785225,-70.35709
24.989967,55.148594
-39.382233,76.757065
4.096366,87.9171
70.6475,76.42156
-63.61619,-62.586433
-66.302444,6.674579
-3.2518036,9.315482
-13.335516,60.49125
37.457714,-93.34653
67.093414,66.72326
9.825379,31.344154
-24.666134,41.957523
-38.82586,-2.6737041
2.7187107,-34.600765
23.950428,-2.0524874
95.137596,-10.974594
-26.178474,48.311577
29.638763,35.616707
-10.4874,-77.85738
-44.821247,70.73456
91.17078,33.081768
-35.150425,10.870867
12.6870165,26.34703
-1.6609999,60.700718
72.35281,-16.340162
57.655533,-68.107025
-26.477098,33.625576
-53.829697,28.874851
26.354752,-97.096436
26.99332,61.801582
16.367762,-1.926988
-35.874958,-31.783978
102.748764,-5.0180106
-78.012085,48.286266
8.039927,42.950073
-68.100914,62.300533
91.391624,-29.829395
56.691456,-43.62211
-42.97595,3.5468574
5.7631183,-91.57997
-57.27467,-21.737371
-47.79811,-6.9321275
64.318275,68.229095
-2.7466972,19.207365
-83.84335,54.890297
-57.353054,75.05164
52.52005,-6.8001456
-2.1028929,12.190044
24.43044,-82.25356
34.33401,34.288597
4.3227916,-1.2514688
-48.031006,-8.874544
-49.06478,19.888798
20.397903,-78.66337
91.738846,-4.0232396
2.6927395,-52.786697
2.500136,-47.21043
-80.46273,-56.864784
-11.662615,-6.1546984
14.575748,93.29569
-29.099098,-102.54847
-44.88232,26.15855
24.601793,-54.959507
70.896416,-33.84848
-71.00425,43.01261
-94.28503,20.890465
-29.797777,-14.874625
-26.091822,90.2895
-77.17479,15.018663
43.191383,-46.67564
-6.247017,82.58749
-50.00407,-52.115105
94.62216,41.98564
